,record_id,dog_name,purebred,akc,purebred_breed,okc,mixbred,mixbred_breed,acquisition_source,dog_age_acq_months,dog_age_today_months,dog_sex,dog_spayed,dog_sex_month,dog_weight,q02_main_1,q02_main_2,q02_main_3,q02_main_4,q02_main_5,q02_main_6,q02_main_7,q02_main_8,q02_main_9,q02_main_10,q02_main_12,q02_main_13,q03_form_5,q03_severity,prof_help,prof_type_3,prof_type_1,prof_type_2,prof_score,prof_discover,health_iss_1,health_iss_2,health_iss_3,health_iss_4,health_iss_5,health_iss_6,heath_oth,trainer_mult,trainer_count,trainer_cred,trainer_cred_type,trainer_cred_other,consultant_mult,consultant_count,consultant_cred,consultant_cred_type_1,consultant_cred_type_2,consultant_cred_type_3,consultant_cred_type_4,consultant_cred_type_5,consultant_cred_other,best_prof,best_prof_combo,training_methods_1,training_methods_2,training_methods_3,training_methods_4,equipment_1,equipment_2,equipment_3,equipment_4,equipment_5,equipment_9,equipment_6,equipment_7,equipment_10,equipment_11,equipment_8,desc_other_equip,med_rec,med_pursued,med_list_1,med_list_2,med_list_3,med_list_4,med_list_5,med_list_6,med_list_7,med_list_8,med_list_9,med_list_10,med_list_11,med_list_12,med_list_13,desc_other_med,med_combo_1,med_combo_2,med_combo_3,med_combo_4,med_combo_5,med_combo_6,med_combo_7,med_combo_8,med_combo_9,med_combo_10,med_combo_11,med_combo_12,med_combo_13,desc_other_combo,fluoxetine_dose,fluoxetine_freq,fluoxetine_nec,fluoxetine_span,fluoxetine_span_wk,fluoxetine_span_mn,fluoxetine_span_yr,sertraline_dose,sertraline_freq,sertraline_nec,sertraline_span,sertraline_span_wk,sertraline_span_mn,sertraline_span_yr,paroxetine_dose,paroxetine_freq,paroxetine_nec,paroxetine_span,paroxetine_span_wk,paroxetine_span_mn,paroxetine_span_yr,citalopram_dose,citalopram_freq,citalopram_nec,citalopram_span,citalopram_span_wk,citalopram_span_mn,citalopram_span_yr,escitalopram_dose,escitalopram_freq,escitalopram_nec,escitalopram_span,escitalopram_span_wk,escitalopram_span_mn,escitalopram_span_yr,clomipramine_dose,clomipramine_freq,clomipramine_nec,clomipramine_span,clomipramine_span_wk,clomipramine_span_mn,clomipramine_span_yr,trazadone_dose,trazadone_freq,trazadone_nec,trazadone_span,trazadone_span_wk,trazadone_span_mn,trazadone_span_yr,buspirone_dose,buspirone_freq,buspirone_nec,buspirone_span,buspirone_span_wk,buspirone_span_mn,buspirone_span_yr,valium_dose,valium_freq,valium_nec,valium_span,valium_span_wk,valium_span_mn,valium_span_yr,clonidine_dose,clonidine_freq,clonidine_nec,clonidine_span,clonidine_span_wk,clonidine_span_mn,clonidine_span_yr,acepromazine_dose,acepromazine_freq,acepromazine_nec,acepromazine_span,acepromazine_span_wk,acepromazine_span_mn,acepromazine_span_yr,diphenhydramine_dose,diphenhydramine_freq,diphenhydramine_nec,diphenhydramine_span,diphenhydramine_span_wk,diphenhydramine_span_mn,diphenhydramine_span_yr,other_drug_dose,other_drug_freq,other_drug_nec,other_drug_span,other_drug_span_wk,other_drug_span_mn,other_drug_span_yr,alt_treatment,alt_med_type_1,alt_med_type_2,alt_med_type_3,alt_med_type_4,alt_med_type_5,alt_med_type_6,alt_med_type_7,alt_med_type_8,alt_med_type_9,alt_med_type_10,alt_med_type_11,alt_med_type_12,alt_med_type_13,alt_med_type_15,alt_med_type_16,alt_med_type_17,alt_med_type_18,behavior_prog_rec,behavior_prog,behavior_tech_used_1,behavior_tech_used_2,behavior_tech_used_3,behavior_tech_used_4,behavior_tech_used_5,behavior_tech_used_6,behavior_tech_used_7,behavior_tech_used_8,behavior_tech_used_9,behavior_tech_used_10,behavior_tech_used_11,behavior_tech_used_12,behavior_tech_used_13,behavior_tech_used_14,behavior_tech_used_15,behavior_tech_used_16,behavior_tech_used_17,behavior_tech_used_18,behavior_tech_used_19,behavior_tech_other,behavior_tech_best_1,behavior_tech_best_2,behavior_tech_best_3,behavior_tech_best_4,behavior_tech_best_5,behavior_tech_best_6,behavior_tech_best_7,behavior_tech_best_8,behavior_tech_best_9,behavior_tech_best_10,behavior_tech_best_11,behavior_tech_best_12,behavior_tech_best_13,behavior_tech_best_14,behavior_tech_best_15,behavior_tech_best_16,behavior_tech_best_17,behavior_tech_best_18,behavior_tech_best_19,behavior_other_best,aggression_1,aggression_2,aggression_3,aggression_4,aggression_5,aggression_6,aggression_7,aggression_8,aggression_9,aggression_10,aggression_11,final_word,owner_id,dw_orig,fluoxetine_day_dose,sertraline_day_dose,paroxetine_day_dose,citalopram_day_dose,escitalopram_day_dose,clomipramine_day_dose,trazadone_day_dose,buspirone_day_dose,valium_day_dose,clonidine_day_dose,acepromazine_day_dose,diphenhydramine_day_dose,fluoxetine_day_freq,sertraline_day_freq,paroxetine_day_freq,citalopram_day_freq,escitalopram_day_freq,clomipramine_day_freq,trazadone_day_freq,buspirone_day_freq,valium_day_freq,clonidine_day_freq,acepromazine_day_freq,diphenhydramine_day_freq,fluoxetine_daily_dose,sertraline_daily_dose,paroxetine_daily_dose,citalopram_daily_dose,escitalopram_daily_dose,clomipramine_daily_dose,trazadone_daily_dose,buspirone_daily_dose,valium_daily_dose,clonidine_daily_dose,acepromazine_daily_dose,diphenhydramine_daily_dose,agg_conf,agg_idh,agg_ext_ppl,agg_ext_dog,agg_pred,agg_avg
465,2064,Naga,1.0,1.0,173.0,,,,5.0,4.25,36.0,2.0,1.0,,23.586784,1,1,0,1,0,1,1,1,0,1,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,,,,,7.0,,,,,,,,1.0,1963,52 pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,7.0
466,2066,Luc,1.0,1.0,118.0,,,,5.0,2.0,48.0,1.0,1.0,6.0,26.308336,1,0,0,0,0,0,0,0,0,0,0,1,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,1.0,3.0,2.0,,,,,,0,0,0,0,0,,3.0,,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,Luc is territorial and by using different techniques and training has almost elimated this trait. I now know luc and his behaviour very well and what his trigger are. I found an excellent gun dog trainer which has helped me to learn new techniques and also to allow Luc to engage his brain more that just general excercise. Luc loves to train and retrieve Gun Dog training allows him to be a more fulfilled dog.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,7.0,7.0,,,,,,1965,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,7.0
467,2089,Sam,1.0,1.0,118.0,,,,4.0,13.0,36.0,1.0,1.0,13.0,,1,0,0,0,0,0,0,1,0,1,0,0,1,3.0,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,DHow maxxicalm Worksmaxxicalm is made in the USA in GMP and NASC certified manufacturing facility and contains premium quality natural ingredients:- Taurine inhibits the release of adrenaline and has positive effect on dopamine levels- Inositol is effective in treating panic disorder and depression- Chamomile reliefs anxiety and stomach upset- Passion Flower reduces symptoms of anxiety- L-Theanine naturally calms and focuses the brain- Thiamine affects the central nervous system and helps soothe anxious dogs- Magnesium lowers muscle tension and helps maintain healthy nerve transmissionmaxxicalm non-coated tablets are easy to break up or crush into powder for easier administration.,0,0,0,0,0,0,0,0,0,0,0,0,1,Maxxicalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unsure,Twice,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,7.0,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.0
468,2095,Fergus,1.0,1.0,118.0,,,,9.0,24.0,108.0,1.0,1.0,,43.09124,1,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,7.0,,,,1.0,1993,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,7.0
469,2116,Lamby,1.0,1.0,53.0,,,,4.0,,96.0,2.0,1.0,24.0,24.94756,1,0,0,1,0,1,0,0,0,0,0,1,1,2.0,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,5.0,,,4.0,,,,,,,,1.0,2012,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,4.5
470,2121,Radley,0.0,,,,0.0,,4.0,42.0,78.0,1.0,,,21.99995589088,1,1,0,0,0,1,0,0,0,1,0,0,0,,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,1.0,2.0,2.0,0,0,0,0,0,,4.0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,4.0,4.0,4.0,,,,1.0,2017,22 kgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,4.0
471,2129,Boo Bear,0.0,,,,0.0,,1.0,2.0,96.0,2.0,1.0,1.0,34.472992,1,1,0,0,1,0,0,0,0,0,0,0,1,3.0,1.0,1,1,0,2,0.0,0,0,0,0,0,0,,1.0,2.0,2.0,,,,,,0,0,0,0,0,,8.0,"The two (possibly-credentialed) trainers helped with general training principles, but we've mostly had to figure out what works through reading, watching training videos, and getting to know Boo Bear. Our vet didn't do any tests, but she referred us to one of the trainers. I forget exactly which behavioral issues this survey is concerned with, but our cat seems to have the most effective methods (mostly R+ and P-) and the best timing when it comes to teaching Boo to remain calm in his presence.",1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 - 100 mg,2,0.0,2.0,,6 so far,,,,,,,,,,,,,,,,,,,,,,,"Sorry, I don't remember","Sorry, I don't remember",1.0,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,,,6.0,7.0,,,,,,,,6.0,,2024,76,,,,,,,200.0,,,,,,,,,,,,2.0,,,,,,,,,,,,5.801643211009941,,,,,,,,6.5,,6.0,6.333333333333333
472,2140,Ash,0.0,,,,1.0,Autralian Shepherd mix,4.0,3.0,168.0,2.0,1.0,3.0,20.41164,1,1,0,1,1,1,0,0,1,0,0,1,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,,7.0,,,5.0,6.0,,,,,,4.0,1.0,2035,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,,6.0,4.0,5.5
473,2160,Boo,1.0,1.0,134.0,,,,5.0,1.5,18.0,2.0,1.0,5.0,9.07184,1,1,0,1,0,0,0,1,0,0,0,0,0,,1.0,1,1,1,3,0.0,0,0,0,0,0,0,,1.0,12.0,1.0,2.0,,0.0,1.0,2.0,0,0,0,0,0,,8.0,"Everyone had such varying opinions and provided different insight. It was highly confusing and stressful for me as a new pet owner. In the end, the experience forced me to read up on my own, see my dog differently, and make my own decisions. She is nearly 2yo now and I feel we've made great progress, and it's been a continuous journey. It seemed that the more modern, positive methods suggested by some experts have had the most lasting and positive results. ",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,,,,,,7.0,6.0,,,,,,2053,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,6.5
474,2161,Marag,1.0,1.0,118.0,,,,9.0,48.0,72.0,1.0,1.0,,,1,1,0,0,0,1,1,0,0,1,0,1,0,,1.0,0,1,1,2,,0,0,0,0,0,0,,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,0,0,0,0,0,,8.0,Dog behaviourist (one off session) and dog trainer - outdoor on lead training with other dogs.,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,,,,,,,5.0,5.0,,,,,1.0,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0
475,2177,Lily,1.0,1.0,161.0,,,,4.0,,48.0,2.0,1.0,,36.28736,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,1,0,1,2,0.0,0,0,0,0,0,0,,,,,,,1.0,2.0,1.0,1,0,1,0,1,"the first one we saw I think is only Karen Pryor Academy certified but she might also be CPDT.   the second trainer is CAAB, associate, master's level ",8.0,Our CAAB behaviorist/ trainer combined with a vet who is not a vet behaviorist but has extra training in behavior and a small behavior consulting practice.,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,"propranolol is used right after any large stress and gets her back to baseline much faster!lorazepam is only during fireworks prazosin for fireworks only combined with benzowe stopped trazodone because of urinary incontinence, we had mostly been using it for sedation if she needed to be crated away in a bedroom when we had guestsprozac is our behavior staple",1,0,0,0,0,0,0,0,1,0,0,0,1,prozac for general reactivitylorazepam for fireworks- (so only new years and near the July 4 holiday)propranolol to prevent trigger stacking and promote rapid return to baseline after stress- it has been a huge benefit and I wish somebody would study it!,40,1,0.0,3.0,,,2 and ongoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-100,1,1.0,,,,,,,,,,,,2-10 mg lorazepam,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,propranolol 40mg,1-2,1.0,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,2.0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,,,7.0,6.0,,5.0,5.0,5.0,6.0,,,,,2070,80,40.0,,,,,,100.0,,10.0,,,,1.0,,,,,,1.0,,1.0,,,,1.1023122100918887,,,,,,2.755780525229722,,0.2755780525229722,,,,,,6.333333333333333,5.0,,5.666666666666667
476,2185,Rudi,1.0,1.0,118.0,,,,4.0,8.0,60.0,1.0,1.0,8.0,29.937072,1,0,1,0,1,1,0,0,0,0,0,0,0,,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,2.0,0,0,0,0,0,,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,4.0,6.0,,,,5.0,,,,,1.0,2078,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,5.0
477,2194,Gwenu,1.0,1.0,76.0,,,,6.0,,60.0,1.0,1.0,9.0,21.772416,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,,7.0,,,,,,,2087,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,7.0
478,2201,Skyler,1.0,1.0,97.0,,,,5.0,2.0,11.0,2.0,0.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,7.0,,,,,,,,,,,1.0,2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.0
479,2217,RJ,0.0,,,,1.0,Labrador Retriever and Pitbull,7.0,6.0,108.0,1.0,0.0,,29.48348,1,1,0,0,0,0,1,0,0,0,0,0,1,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,,,4.0,,,,,,3.0,1.0,2109,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,3.6666666666666665
480,2236,Tigger,1.0,1.0,64.0,,,,3.0,2.0,150.0,1.0,1.0,6.0,5.443104,1,0,0,0,1,1,0,1,0,0,0,0,1,3.0,1.0,0,1,0,1,,0,0,0,0,0,0,,0.0,1.0,1.0,2.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,crate,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,,6.0,6.0,,4.0,,,5.0,4.0,,4.0,,1.0,2128,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,4.666666666666667,5.0,,4.833333333333333
481,2239,Dylan,1.0,1.0,118.0,,,,5.0,2.5,72.0,1.0,1.0,12.0,31.297848,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6.0,4.0,,,,,1.0,2131,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0
482,2261,Henry,0.0,,,,1.0,Labrador,7.0,3.0,120.0,1.0,0.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,NSAIDS,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Once,0.0,3.0,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,5.0,,,,,,1.0,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0
483,2263,Cora,1.0,1.0,118.0,,,,5.0,3.0,48.0,2.0,0.0,,27.999943861119995,1,1,0,0,0,1,0,0,0,0,0,1,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,,,,,,,,6.0,,,,,1.0,2153,28kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0
