record_id,dog_name,purebred,akc,purebred_breed,okc,mixbred,mixbred_breed,acquisition_source,dog_age_acq_months,dog_age_acq_years,dog_age_today_months,dog_age_today_years,dog_sex,dog_spayed,dog_sex_month,dog_sex_year,dog_weight,prof_help,prof_type_3,prof_type_1,prof_type_2,prof_score,prof_discover,health_iss_1,health_iss_2,health_iss_3,health_iss_4,health_iss_5,health_iss_6,heath_oth,trainer_mult,trainer_count,trainer_cred,trainer_cred_type,trainer_cred_other,consultant_mult,consultant_count,consultant_cred,consultant_cred_type_1,consultant_cred_type_2,consultant_cred_type_3,consultant_cred_type_4,consultant_cred_type_5,consultant_cred_other,best_prof,best_prof_combo,training_methods_1,training_methods_2,training_methods_3,training_methods_4,equipment_1,equipment_2,equipment_3,equipment_4,equipment_5,equipment_9,equipment_6,equipment_7,equipment_10,equipment_11,equipment_8,desc_other_equip,med_rec,med_pursued,med_list_1,med_list_2,med_list_3,med_list_4,med_list_5,med_list_6,med_list_7,med_list_8,med_list_9,med_list_10,med_list_11,med_list_12,med_list_13,desc_other_med,med_combo_1,med_combo_2,med_combo_3,med_combo_4,med_combo_5,med_combo_6,med_combo_7,med_combo_8,med_combo_9,med_combo_10,med_combo_11,med_combo_12,med_combo_13,desc_other_combo,fluoxetine_dose,fluoxetine_freq,fluoxetine_nec,fluoxetine_span,fluoxetine_span_wk,fluoxetine_span_mn,fluoxetine_span_yr,sertraline_dose,sertraline_freq,sertraline_nec,sertraline_span,sertraline_span_wk,sertraline_span_mn,sertraline_span_yr,paroxetine_dose,paroxetine_freq,paroxetine_nec,paroxetine_span,paroxetine_span_wk,paroxetine_span_mn,paroxetine_span_yr,citalopram_dose,citalopram_freq,citalopram_nec,citalopram_span,citalopram_span_wk,citalopram_span_mn,citalopram_span_yr,escitalopram_dose,escitalopram_freq,escitalopram_nec,escitalopram_span,escitalopram_span_wk,escitalopram_span_mn,escitalopram_span_yr,clomipramine_dose,clomipramine_freq,clomipramine_nec,clomipramine_span,clomipramine_span_wk,clomipramine_span_mn,clomipramine_span_yr,trazadone_dose,trazadone_freq,trazadone_nec,trazadone_span,trazadone_span_wk,trazadone_span_mn,trazadone_span_yr,buspirone_dose,buspirone_freq,buspirone_nec,buspirone_span,buspirone_span_wk,buspirone_span_mn,buspirone_span_yr,valium_dose,valium_freq,valium_nec,valium_span,valium_span_wk,valium_span_mn,valium_span_yr,clonidine_dose,clonidine_freq,clonidine_nec,clonidine_span,clonidine_span_wk,clonidine_span_mn,clonidine_span_yr,acepromazine_dose,acepromazine_freq,acepromazine_nec,acepromazine_span,acepromazine_span_wk,acepromazine_span_mn,acepromazine_span_yr,diphenhydramine_dose,diphenhydramine_freq,diphenhydramine_nec,diphenhydramine_span,diphenhydramine_span_wk,diphenhydramine_span_mn,diphenhydramine_span_yr,other_drug_dose,other_drug_freq,other_drug_nec,other_drug_span,other_drug_span_wk,other_drug_span_mn,other_drug_span_yr,alt_treatment,alt_med_type_1,alt_med_type_2,alt_med_type_3,alt_med_type_4,alt_med_type_5,alt_med_type_6,alt_med_type_7,alt_med_type_8,alt_med_type_9,alt_med_type_10,alt_med_type_11,alt_med_type_12,alt_med_type_13,alt_med_type_15,alt_med_type_16,alt_med_type_17,alt_med_type_18,behavior_prog_rec,behavior_prog,behavior_tech_used_1,behavior_tech_used_2,behavior_tech_used_3,behavior_tech_used_4,behavior_tech_used_5,behavior_tech_used_6,behavior_tech_used_7,behavior_tech_used_8,behavior_tech_used_9,behavior_tech_used_10,behavior_tech_used_11,behavior_tech_used_12,behavior_tech_used_13,behavior_tech_used_14,behavior_tech_used_15,behavior_tech_used_16,behavior_tech_used_17,behavior_tech_used_18,behavior_tech_used_19,behavior_tech_other,behavior_tech_best_1,behavior_tech_best_2,behavior_tech_best_3,behavior_tech_best_4,behavior_tech_best_5,behavior_tech_best_6,behavior_tech_best_7,behavior_tech_best_8,behavior_tech_best_9,behavior_tech_best_10,behavior_tech_best_11,behavior_tech_best_12,behavior_tech_best_13,behavior_tech_best_14,behavior_tech_best_15,behavior_tech_best_16,behavior_tech_best_17,behavior_tech_best_18,behavior_tech_best_19,behavior_other_best,aggression_1,aggression_2,aggression_3,aggression_4,aggression_5,aggression_6,aggression_7,aggression_8,aggression_9,aggression_10,aggression_11,agg_time,final_word,owner_id
780,Angus,1,1,97,,,,9,,4,,10,1,1,,4,57,1,0,0,1,1,,0,0,0,0,0,0,,,,,,,0,,1,0,0,0,0,1,CABC IAABC & APDT,8,"consultant, vet",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,1,0,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,7,5,5,4,4,,,,,not sure,1,749
787,Odie,1,1,172,,,,4,,2,,5,1,1,,2,12,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,,,,,,,,,12,1,740
789,Whoopi,0,,,,1,Chow Chow/Retriever,4,,2,,14,2,1,,2,52,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"Whoopi is 15 and has bad arthritis.  Her vet has put her on Rimadyl for pain, and her attitude is improving :).  The Benadryl relaxes her and helps with itching",0,0,0,0,0,0,0,0,0,0,0,1,1,"The combination of her medications, rimadyl and benadryl, have improved some of her uncomfortable physical condition and resulted in a better attitude and happier dog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,0,2,,12,,37.5,1,0,2,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,5,4,,,5,,6,4,,,4,5,1,756
791,Toby,0,,,,1,Yorkshire terrier & ?,9,,2,,7,1,1,,2,14,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,5,,,,5,4,1,758
797,Taters,0,,,,1,"Fox terrier, mini poodle, chihuahua, pug",4,5.5,,,4,1,1,2,,13,1,0,1,0,1,,0,0,0,0,0,0,,0,,1,1,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,5,,,,4,,,,,,,20,1,763
801,Sallee,1,1,,,,,6,0,,,,2,1,,6,44,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,,,,7,,,,,,,,,,767
803,Yoshi,0,,,,1,SBT X Whippet,5,3,,,3,1,1,10,,41.6,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4,7,,,,,4 weeks,1,769
810,Willow,0,,,,1,"greyhound,pitbull,boxer",7,,2,,7,2,1,,,70,1,0,1,0,1,,0,0,0,0,0,0,,1,3,2,,,,,,0,0,0,0,0,,2,,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,,,,,4,,7,,,,,4,1,776
818,Desiree,0,,,,1,"Staffordshire terrier, lab, german shepherd, sheepdog",4,,8,,14,2,1,,,42,1,0,1,0,1,,0,0,0,0,0,0,,0,,1,1,,,,,0,0,0,0,0,,3,,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Soliquin,0,0,0,0,0,0,0,0,0,0,0,0,1,Soliquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,0,3,,,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,7,,,5,,,,,36,,784
824,Keeper,1,1,92,,,,5,11,,,10,1,1,,1.167,,1,1,1,1,3,0,0,0,0,0,0,0,,1,3,1,1,,1,3,1,1,1,1,0,0,,6,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Natural calming herbs,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,6,,,,,12,,790
832,Colby,1,1,83,,,,4,7,,,10,1,1,7,,50,1,1,1,0,2,0,0,0,0,0,0,0,,0,,1,1,,,,,0,0,0,0,0,,8,"trainer, vet",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,5,,,,5,,,,,4,,798
843,Thorry,1,1,191,,,,7,5,,,8,1,1,,1,62,1,0,1,0,1,,0,0,0,0,0,0,,1,2,1,1,,,,,0,0,0,0,0,,2,,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,2,0,3,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,,,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nothing worked well.,,,,,,,2,,,,,,1,808
847,Mango,0,,,,1,Labrador retriever mix,4,2,,,5,2,1,6,,65,1,1,1,1,3,0,0,0,0,0,0,0,,1,3,1,1,,1,3,1,1,1,1,0,0,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Gabapentin,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,43.75,1,0,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,0,3,,,2,,,,,,,,,,,,,,,300,2,0,1,2,,,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,6,,,,7,4,,,4,52,1,812
849,Sophie,0,,,,1,Yorkie/Doxie,1,,6,,6,2,1,,6,12.5,1,0,1,0,1,,0,0,0,0,0,0,,0,,2,,,,,,0,0,0,0,0,,8,"trainer, vet",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,6,,,,6,,,,,three or four,,814
850,Maddy,0,,,,0,,4,,3,,10,2,1,,,20,1,0,1,0,1,,0,0,0,0,0,0,,0,,2,,,,,,0,0,0,0,0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,The trainer used choker collar. I found this escalated her aggression so I stopped using the collar and the trainer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,7,6,,,,,6,,,,52,,815
860,Luna,0,,,,1,Pitbull,4,,1.5,,4,2,1,,1.5,51,1,0,1,0,1,,0,0,0,0,0,0,,0,,1,1,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,6,,7,,4,4,,,,,52,1,825
864,Rosco,0,,,,1,Labrador Retriever,9,2,,,11,1,1,8.5,,68,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,7,7,,,,,1,829
867,Nuggett,0,,,,1,"Pomeranian, Chihuahua",4,9,,,8,1,1,6,,15,1,0,1,0,1,,0,0,0,0,0,0,,0,,1,2,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,6,6,7,6,7,7,7,7,7,7,4,,832
871,Phil,1,1,195,,,,1,,1,,5,1,1,2,,35,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,None,,,,,,4,4,,,,4,,1,835
875,Sunny,0,,,,0,,1,,1.5,,6,2,1,,1.5,22,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,,,,7,,,,5,,,,,12,1,839
882,Grady,0,,,,1,Lab golden mix (possibly something else but those two are confirmed),4,2,,,3,1,1,10,,74,1,0,1,1,2,,0,0,0,0,0,0,,0,,1,1,,0,,2,0,0,0,0,0,,3,,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,6,6,7,,,,,10,1,846
887,Booker,1,1,102,,,,9,,5,,9,1,1,,5,81,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,1,,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,1,0,3,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,,7,,6,6,6,,,5,,,,36,1,851
901,Killer,0,,,,1,Terrier,4,,3,,3.5,1,1,,3,15,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Nothing,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,,,,,1 week,,865
905,Casey,1,1,92,,,,1,,1.5,,3,2,1,,2.5,56,1,0,0,1,1,,0,0,0,0,0,0,,,,,,,0,,0,0,0,0,0,0,,4,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,4,7,,,7,,,,,,,5,1,869
909,Rory,1,1,43,,,,5,2.5,,,9,1,0,,,48,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,,,,,,,5,7,,,,,26,,873
911,kevin,0,,,,1,"sheppard, staffordshire terrier",4,2,,,3,1,1,2,,64,1,1,1,0,2,0,0,0,0,0,0,0,,0,,1,2,,,,,0,0,0,0,0,,8,"trainer, vet",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,1,0,,60,2,0,3,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,0,3,,,1.5,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,5,7,7,6,4,5,7,4,,4,4-8,,875
916,Clyde,0,,,,1,Basset hound/dalmation,4,4,,,8,1,1,4,,35,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,6,,6,,,,,20,1,880
918,Jake,0,,,,0,,1,,3,,6.5,1,1,,,85,1,0,1,1,2,,0,0,0,0,0,0,,0,,1,2,,0,,1,0,0,0,0,1,Graduate of Animal Behavior College,4,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,40,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,,,4,5,4,,,,1,1,882
